Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType,EventName,MarketName,StartTime,MaxPrice,MinPrice,Price,BSP,SelectionName,Size,Points,BetId,Chance,Confidence,SourceMarketType
sentrybot,35373258,1.255321222,10492935,MATCH_ODDS,0,BACK,Ghazl El Mahallah v National Bank of Egypt,Match Odds,21/03/2026 18:00:00,1000,2.00,0,0,National Bank of Egypt,0,0,,0,100,MATCH_ODDS
sentrybot,35351201,1.255020412,21678,MATCH_ODDS,0,BACK,Levante v Real Oviedo,Match Odds,21/03/2026 17:30:00,1000,2.00,0,0,Real Oviedo,0,0,,0,100,MATCH_ODDS
sentrybot,35383931,1.255460031,501219,MATCH_ODDS,0,BACK,Cesena v Catanzaro,Match Odds,21/03/2026 14:00:00,1000,2.00,0,0,Cesena,0,0,,0,100,MATCH_ODDS
sentrybot,35390840,1.255609003,7379341,ASIAN_HANDICAP,0,BACK,New Orleans Pelicans v Cleveland Cavaliers,Handicap,21/03/2026 23:00:00,1000,2.00,0,0,New Orleans Pelicans +3.5,0,0,,0,90,HALF_TIME
sentrybot,35378496,1.255388176,6754306,MATCH_ODDS,0,BACK,Al Mokawloon Al Arab v Petrojet,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Al Mokawloon Al Arab,0,0,,0,100,MATCH_ODDS
sentrybot,35372850,1.255303894,256171,MATCH_ODDS,0,BACK,Southampton v Oxford United,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Oxford United,0,0,,0,97,MATCH_ODDS
sentrybot,35352387,1.255039231,489720,MATCH_ODDS,0,BACK,Nice v Paris Saint-Germain,Match Odds,21/03/2026 20:05:00,1000,2.00,0,0,Paris Saint-Germain (Corners),0,0,,0,91,MATCH_ODDS
sentrybot,35349613,1.255011681,5851482,FIRST_HALF_GOALS,0,BACK,PEC Zwolle v NAC Breda,First Half Goals 0.5,21/03/2026 20:00:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35385209,1.255473495,4272576,MATCH_ODDS,0,BACK,Briton Ferry Llansawel v Flint Town United,Match Odds,21/03/2026 14:30:00,1000,2.00,0,0,Flint Town United,0,0,,0,100,HALF_TIME
sentrybot,35380086,1.255415146,505982,MATCH_ODDS,0,BACK,Portimonense v Porto II,Match Odds,21/03/2026 18:00:00,1000,2.00,0,0,Portimonense,0,0,,0,97,MATCH_ODDS
sentrybot,35377104,1.255369688,247969,MATCH_ODDS,0,BACK,FC Andorra v Eibar,Match Odds,21/03/2026 15:15:00,1000,2.00,0,0,Eibar,0,0,,0,97,MATCH_ODDS
sentrybot,35379780,1.255400775,774893,MATCH_ODDS,0,BACK,Start v Aalesunds,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Start,0,0,,0,100,HALF_TIME
sentrybot,35372850,1.255303851,58943,ASIAN_HANDICAP,0,BACK,Southampton v Oxford United,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Southampton -0.25,0,0,,0,97,HALF_TIME
sentrybot,35372965,1.255307080,48001,MATCH_ODDS,0,BACK,Grimsby Town v Barrow,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Grimsby Town,0,0,,0,100,MATCH_ODDS
sentrybot,35377559,1.255378211,3413603,MATCH_ODDS,0,BACK,Moreirense v Arouca,Match Odds,21/03/2026 15:30:00,1000,2.00,0,0,Arouca,0,0,,0,100,MATCH_ODDS
sentrybot,35373164,1.255313986,256373,ASIAN_HANDICAP,0,BACK,Port Vale v Bolton Wanderers,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Port Vale +0.5,0,0,,0,100,HALF_TIME
sentrybot,35373153,1.255311408,69716,ASIAN_HANDICAP,0,BACK,Mansfield Town v Northampton Town,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Mansfield Town -0.25,0,0,,0,100,HALF_TIME
sentrybot,35392522,1.255573587,5368712,MATCH_ODDS,0,BACK,Orlando Magic v Los Angeles Lakers,Moneyline,21/03/2026 23:00:00,1000,2.00,0,0,Los Angeles Lakers,0,0,,0,90,HALF_TIME
sentrybot,35376438,1.255351872,5875376,ASIAN_HANDICAP,0,BACK,Famalicao v Nacional da Madeira,Asian Handicap,21/03/2026 15:30:00,1000,2.00,0,0,Famalicao -0.25,0,0,,0,89,HALF_TIME
sentrybot,35372295,1.255295838,1034133,ASIAN_HANDICAP,0,BACK,Sutton United v Truro City,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Sutton United -0.25,0,0,,0,97,HALF_TIME
sentrybot,35395968,1.255592291,2019917,MATCH_ODDS,0,BACK,Huachipato v Deportes Concepcion,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Huachipato,0,0,,0,100,MATCH_ODDS
sentrybot,35373150,1.255311667,49584,MATCH_ODDS,0,BACK,Leyton Orient v Wycombe Wanderers,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Wycombe Wanderers,0,0,,0,100,HALF_TIME
sentrybot,35372469,1.255304412,47992,ASIAN_HANDICAP,0,BACK,Hull City v Sheffield Wednesday,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Sheffield Wednesday +0.75,0,0,,0,100,HALF_TIME
sentrybot,35373583,1.255320456,729806,ASIAN_HANDICAP,0,BACK,Stenhousemuir v Kelty Hearts,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Stenhousemuir -0.25,0,0,,0,100,HALF_TIME
sentrybot,35372955,1.255307751,47991,MATCH_ODDS,0,BACK,Shrewsbury Town v Crewe Alexandra,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Crewe Alexandra,0,0,,0,100,MATCH_ODDS
sentrybot,35372959,1.255307296,1282856,MATCH_ODDS,0,BACK,Bromley v Colchester United,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Bromley,0,0,,0,100,HALF_TIME
sentrybot,35380094,1.255417373,328049,MATCH_ODDS,0,BACK,Falkirk v St Mirren,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Falkirk,0,0,,0,100,MATCH_ODDS
sentrybot,35372956,1.255307643,56298,MATCH_ODDS,0,BACK,Gillingham v Bristol Rovers,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Gillingham,0,0,,0,100,MATCH_ODDS
sentrybot,35372953,1.255307967,422179,MATCH_ODDS,0,BACK,Accrington Stanley v Chesterfield,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Accrington Stanley,0,0,,0,100,MATCH_ODDS
sentrybot,35373148,1.255312270,48444,MATCH_ODDS,0,BACK,Burton Albion v Bradford City,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Bradford City,0,0,,0,100,MATCH_ODDS
sentrybot,35387622,1.255506483,2145880,ASIAN_HANDICAP,0,BACK,Kings Lynn Town v Curzon Ashton,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Kings Lynn Town -0.25,0,0,,0,100,HALF_TIME
sentrybot,35380055,1.255414950,309089,MATCH_ODDS,0,BACK,Racing Santander v Albacete,Match Odds,21/03/2026 15:15:00,1000,2.00,0,0,Albacete,0,0,,0,100,MATCH_ODDS
sentrybot,35393492,1.255616641,29836,ASIAN_HANDICAP,0,BACK,Illinois v VCU,Handicap,21/03/2026 23:50:00,1000,2.00,0,0,Illinois -9.5,0,0,,0,100,HANDICAP
sentrybot,35372499,1.255300194,9481404,MATCH_ODDS,0,BACK,BW Linz v SV Ried,Match Odds,21/03/2026 16:00:00,1000,2.00,0,0,BW Linz,0,0,,0,95,MATCH_ODDS
sentrybot,35372484,1.255299348,14074,MATCH_ODDS,0,BACK,WSG Tirol v Grazer AK,Match Odds,21/03/2026 16:00:00,1000,2.00,0,0,Grazer AK,0,0,,0,91,MATCH_ODDS
sentrybot,35374865,1.255335078,39013198,MATCH_ODDS,0,BACK,Austin FC v Los Angeles FC,Match Odds,22/03/2026 00:45:00,1000,2.00,0,0,Austin FC,0,0,,0,100,MATCH_ODDS
sentrybot,35390012,1.255527423,9195442,MATCH_ODDS,0,BACK,Patriotas v Boca Juniors de Cali,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Patriotas,0,0,,0,100,MATCH_ODDS
sentrybot,35379746,1.255400230,5851482,FIRST_HALF_GOALS,0,BACK,Lechia Gdansk v Pogon Szczecin,First Half Goals 0.5,21/03/2026 16:30:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35372944,1.255315437,65783,MATCH_ODDS,0,BACK,FC Zurich v Thun,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,FC Zurich,0,0,,0,100,MATCH_ODDS
sentrybot,35390844,1.255611959,237493,MATCH_ODDS,0,BACK,Atlanta Hawks v Golden State Warriors,Moneyline,22/03/2026 00:00:00,1000,2.00,0,0,Golden State Warriors,0,0,,0,90,MATCH_ODDS
sentrybot,35372946,1.255316398,5851482,FIRST_HALF_GOALS,0,BACK,Viking v Molde,First Half Goals 0.5,21/03/2026 17:00:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35372946,1.255316395,168747,MATCH_ODDS,0,BACK,Viking v Molde,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,Viking,0,0,,0,100,MATCH_ODDS
sentrybot,35390842,1.255612867,237488,MATCH_ODDS,0,BACK,Houston Rockets v Miami Heat,Moneyline,22/03/2026 00:00:00,1000,2.00,0,0,Houston Rockets,0,0,,0,90,HALF_TIME
sentrybot,35372939,1.255314170,1539445,MATCH_ODDS,0,BACK,FC Kosice v Tatran Presov,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,FC Kosice,0,0,,0,100,MATCH_ODDS
sentrybot,35389384,1.255583789,6081319,MATCH_ODDS,0,BACK,Artis Brno v Usti nad Labem,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,Usti nad Labem,0,0,,0,100,MATCH_ODDS
sentrybot,35391566,1.255605692,15293534,MATCH_ODDS,0,BACK,Norrkoping Dolphins v Nassjo Basket,Moneyline,21/03/2026 17:04:00,1000,2.00,0,0,Norrkoping Dolphins,0,0,,0,99,MATCH_ODDS
sentrybot,35380204,1.255594991,60106,MATCH_ODDS,0,BACK,Pittsburgh Penguins v Winnipeg Jets,Moneyline,21/03/2026 17:00:00,1000,2.00,0,0,Pittsburgh Penguins,0,0,,0,90,MATCH_ODDS
sentrybot,35384014,1.255466219,23492514,MATCH_ODDS,0,BACK,Hwaseong v Yongin,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Hwaseong,0,0,,0,100,MATCH_ODDS
sentrybot,35377258,1.255373368,2794560,MATCH_ODDS,0,BACK,Montevideo Wanderers v Danubio,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Montevideo Wanderers,0,0,,0,95,MATCH_ODDS
sentrybot,35390841,1.255609277,237471,ASIAN_HANDICAP,0,BACK,San Antonio Spurs v Indiana Pacers,Handicap,22/03/2026 00:00:00,1000,2.00,0,0,San Antonio Spurs -16.5,0,0,,0,90,HANDICAP
sentrybot,35381225,1.255432242,7546748,MATCH_ODDS,0,BACK,Deportivo Madryn v Estudiantes de Caseros,Match Odds,21/03/2026 22:00:00,1000,2.00,0,0,Estudiantes de Caseros,0,0,,0,100,MATCH_ODDS
sentrybot,35378430,1.255387066,1221385,FIRST_HALF_GOALS,0,BACK,Fluminense v Atletico Mineiro,First Half Goals 1.5,21/03/2026 21:30:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,97,HALF_TIME
sentrybot,35373258,1.255321222,10562474,MATCH_ODDS,0,BACK,Ghazl El Mahallah v National Bank of Egypt,Match Odds,21/03/2026 18:00:00,1000,2.00,0,0,Ghazl El Mahallah,0,0,,0,100,MATCH_ODDS
sentrybot,35383910,1.255459517,924269,MATCH_ODDS,0,BACK,Modena v Mantova,Match Odds,21/03/2026 18:30:00,1000,2.00,0,0,Mantova,0,0,,0,100,MATCH_ODDS
sentrybot,35381463,1.255437063,46928,MATCH_ODDS,0,BACK,Sligo Rovers v Shelbourne,Match Odds,21/03/2026 19:45:00,1000,2.00,0,0,Shelbourne,0,0,,0,100,MATCH_ODDS
sentrybot,35363426,1.255178992,9229725,MATCH_ODDS,0,BACK,Newells Old Boys v Gimnasia Mendoza,Match Odds,21/03/2026 20:45:00,1000,2.00,0,0,Gimnasia Mendoza,0,0,,0,100,MATCH_ODDS
sentrybot,35374732,1.255329616,10778457,MATCH_ODDS,0,BACK,Comerciantes Unidos v Universitario de Deportes,Match Odds,21/03/2026 18:15:00,1000,2.00,0,0,Comerciantes Unidos,0,0,,0,100,MATCH_ODDS
sentrybot,35395642,1.255616424,352103,MATCH_ODDS,0,BACK,NC Wilmington v Dayton,Moneyline,21/03/2026 23:00:00,1000,2.00,0,0,Dayton,0,0,,0,96,HALF_TIME
sentrybot,35376245,1.255348984,3143307,MATCH_ODDS,0,BACK,Puszcza Niepolomice v Slask Wroclaw,Match Odds,21/03/2026 18:30:00,1000,2.00,0,0,Slask Wroclaw,0,0,,0,100,MATCH_ODDS
sentrybot,35349613,1.255011678,8750569,MATCH_ODDS,0,BACK,PEC Zwolle v NAC Breda,Match Odds,21/03/2026 20:00:00,1000,2.00,0,0,PEC Zwolle,0,0,,0,100,HALF_TIME
sentrybot,35378420,1.255388455,11302836,MATCH_ODDS,0,BACK,Bragantino v Botafogo FR RJ,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Botafogo FR RJ,0,0,,0,97,MATCH_ODDS
sentrybot,35392570,1.255608343,237472,MATCH_ODDS,0,BACK,Dallas Mavericks v Los Angeles Clippers,Moneyline,22/03/2026 00:40:00,1000,2.00,0,0,Dallas Mavericks,0,0,,0,100,MATCH_ODDS
sentrybot,35380328,1.255594745,25595,MATCH_ODDS,0,BACK,Vancouver Canucks v St. Louis Blues,Moneyline,21/03/2026 23:00:00,1000,2.00,0,0,St. Louis Blues,0,0,,0,90,MATCH_ODDS
sentrybot,35380331,1.255594596,25609,MATCH_ODDS,0,BACK,Edmonton Oilers v Tampa Bay Lightning,Moneyline,22/03/2026 02:00:00,1000,2.00,0,0,Tampa Bay Lightning,0,0,,0,90,MATCH_ODDS
sentrybot,35373664,1.255320109,1221385,FIRST_HALF_GOALS,0,BACK,Sion v St. Gallen,First Half Goals 1.5,21/03/2026 19:30:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35351182,1.255019589,52475015,MATCH_ODDS,0,BACK,Juventus v Sassuolo,Match Odds,21/03/2026 19:45:00,1000,2.00,0,0,Juventus,0,0,,0,100,HALF_TIME
sentrybot,35374555,1.255335730,23254245,MATCH_ODDS,0,BACK,Loudoun United v Miami FC,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Loudoun United,0,0,,0,100,MATCH_ODDS
sentrybot,35379773,1.255400608,487520,ASIAN_HANDICAP,0,BACK,Jagiellonia Bialystok v Wisla Plock,Asian Handicap,21/03/2026 19:15:00,1000,2.00,0,0,Wisla Plock +0.5,0,0,,0,99,HALF_TIME
sentrybot,35374650,1.255329920,5851482,FIRST_HALF_GOALS,0,BACK,Philadelphia Union v Chicago Fire,First Half Goals 0.5,21/03/2026 20:30:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35374650,1.255329917,226469,MATCH_ODDS,0,BACK,Philadelphia Union v Chicago Fire,Match Odds,21/03/2026 20:30:00,1000,2.00,0,0,Chicago Fire,0,0,,0,100,MATCH_ODDS
sentrybot,35281259,1.254237283,5231799,ASIAN_HANDICAP,0,BACK,Ceara v Sao Bernardo FC,Asian Handicap,21/03/2026 21:00:00,1000,2.00,0,0,Sao Bernardo FC +0.5,0,0,,0,96,HALF_TIME
sentrybot,35395642,1.255616425,352103,ASIAN_HANDICAP,0,BACK,NC Wilmington v Dayton,Handicap,21/03/2026 23:00:00,1000,2.00,0,0,Dayton -0.5,0,0,,0,96,HALF_TIME
sentrybot,35374790,1.255333516,35917994,MATCH_ODDS,0,BACK,Irapuato v Cancun,Match Odds,21/03/2026 23:00:00,1000,2.00,0,0,Cancun,0,0,,0,100,MATCH_ODDS
sentrybot,35393530,1.255617073,13123,MATCH_ODDS,0,BACK,Houston v Texas A&M,Moneyline,21/03/2026 22:10:00,1000,2.00,0,0,Houston,0,0,,0,100,MATCH_ODDS
sentrybot,35392522,1.255573443,5368712,ASIAN_HANDICAP,0,BACK,Orlando Magic v Los Angeles Lakers,Handicap,21/03/2026 23:00:00,1000,2.00,0,0,Los Angeles Lakers -2.5,0,0,,0,90,HANDICAP
sentrybot,35278465,1.254196339,4435648,MATCH_ODDS,0,BACK,Botafogo SP v Fortaleza,Match Odds,21/03/2026 22:15:00,1000,2.00,0,0,Botafogo SP,0,0,,0,100,MATCH_ODDS
sentrybot,35374583,1.255330406,17790476,MATCH_ODDS,0,BACK,Nashville SC v Orlando City,Match Odds,21/03/2026 22:15:00,1000,2.00,0,0,Nashville SC,0,0,,0,100,MATCH_ODDS
sentrybot,35351315,1.255291492,1205121,MATCH_ODDS,0,BACK,Sydney FC v Newcastle Jets,Match Odds,22/03/2026 04:00:00,1000,2.00,0,0,Sydney FC,0,0,,0,100,HALF_TIME
sentrybot,35386089,1.255488539,900849,MATCH_ODDS,0,BACK,Once Caldas v Millonarios,Match Odds,21/03/2026 23:20:00,1000,2.00,0,0,Millonarios,0,0,,0,100,MATCH_ODDS
sentrybot,35390840,1.255609147,7379341,MATCH_ODDS,0,BACK,New Orleans Pelicans v Cleveland Cavaliers,Moneyline,21/03/2026 23:00:00,1000,2.00,0,0,New Orleans Pelicans,0,0,,0,90,MATCH_ODDS
sentrybot,35374579,1.255330471,2362970,ASIAN_HANDICAP,0,BACK,Charlotte FC v New York Red Bulls,Asian Handicap,21/03/2026 23:30:00,1000,2.00,0,0,New York Red Bulls +0.25,0,0,,0,100,HALF_TIME
sentrybot,35392522,1.255573587,237475,MATCH_ODDS,0,BACK,Orlando Magic v Los Angeles Lakers,Moneyline,21/03/2026 23:00:00,1000,2.00,0,0,Orlando Magic,0,0,,0,90,MATCH_ODDS
sentrybot,35390844,1.255611815,237493,ASIAN_HANDICAP,0,BACK,Atlanta Hawks v Golden State Warriors,Handicap,22/03/2026 00:00:00,1000,2.00,0,0,Golden State Warriors +10.5,0,0,,0,90,HANDICAP
sentrybot,35387450,1.255505263,2479786,MATCH_ODDS,0,BACK,FC Seoul v Gwangju FC,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,FC Seoul,0,0,,0,100,MATCH_ODDS
sentrybot,35278521,1.254197628,5327095,MATCH_ODDS,0,BACK,Cuiaba v Sport Recife,Match Odds,21/03/2026 23:30:00,1000,2.00,0,0,Cuiaba,0,0,,0,100,HALF_TIME
sentrybot,35377172,1.255372507,1221385,FIRST_HALF_GOALS,0,BACK,St Louis City SC v New England Revolution,First Half Goals 1.5,22/03/2026 00:30:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35387401,1.255502583,441084,MATCH_ODDS,0,BACK,Kyoto Sanga v Nagoya Grampus,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Nagoya Grampus,0,0,,0,100,MATCH_ODDS
sentrybot,35351324,1.255291597,370132,MATCH_ODDS,0,BACK,Perth Glory v Melbourne City,Match Odds,22/03/2026 08:00:00,1000,2.00,0,0,Perth Glory,0,0,,0,100,MATCH_ODDS
sentrybot,35387328,1.255503232,441082,MATCH_ODDS,0,BACK,Cerezo Osaka v Vissel Kobe,Match Odds,22/03/2026 06:00:00,1000,2.00,0,0,Vissel Kobe,0,0,,0,100,HALF_TIME
sentrybot,35376613,1.255363860,328952,MATCH_ODDS,0,BACK,Pumas UNAM v Club America,Match Odds,22/03/2026 03:10:00,1000,2.00,0,0,Club America,0,0,,0,96,MATCH_ODDS
sentrybot,35387390,1.255503124,441086,MATCH_ODDS,0,BACK,Shimizu S-Pulse v Sanfrecce Hiroshima,Match Odds,22/03/2026 04:00:00,1000,2.00,0,0,Shimizu S-Pulse,0,0,,0,100,MATCH_ODDS
sentrybot,35393587,1.255572601,442179,MATCH_ODDS,0,BACK,Montedio Yamagata v Vegalta Sendai,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Vegalta Sendai,0,0,,0,100,MATCH_ODDS
sentrybot,35351315,1.255291492,1205125,MATCH_ODDS,0,BACK,Sydney FC v Newcastle Jets,Match Odds,22/03/2026 04:00:00,1000,2.00,0,0,Newcastle Jets,0,0,,0,100,MATCH_ODDS
sentrybot,35384014,1.255466219,95966766,MATCH_ODDS,0,BACK,Hwaseong v Yongin,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Yongin,0,0,,0,100,MATCH_ODDS
sentrybot,35395554,1.255589073,4233868,MATCH_ODDS,0,BACK,Ehime v Kochi United,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Kochi United,0,0,,0,94,MATCH_ODDS
sentrybot,35395513,1.255587307,4233875,MATCH_ODDS,0,BACK,Renofa Yamaguchi v Giravanz Kitakyushu,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Renofa Yamaguchi,0,0,,0,100,MATCH_ODDS
sentrybot,35387450,1.255505313,2479786,ASIAN_HANDICAP,0,BACK,FC Seoul v Gwangju FC,Asian Handicap,22/03/2026 05:00:00,1000,2.00,0,0,FC Seoul -0.25,0,0,,0,100,HALF_TIME
sentrybot,35393591,1.255572331,5945153,MATCH_ODDS,0,BACK,Tochigi v Tochigi City,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Tochigi City,0,0,,0,89,MATCH_ODDS
sentrybot,35387398,1.255502865,441087,ASIAN_HANDICAP,0,BACK,Kawasaki Frontale v Yokohama F. Marinos,Asian Handicap,22/03/2026 06:00:00,1000,2.00,0,0,Yokohama F. Marinos +0.25,0,0,,0,96,HALF_TIME
sentrybot,35395554,1.255589073,3455675,MATCH_ODDS,0,BACK,Ehime v Kochi United,Match Odds,22/03/2026 05:00:00,1000,2.00,0,0,Ehime,0,0,,0,94,MATCH_ODDS
sentrybot,35387441,1.255503934,3455677,MATCH_ODDS,0,BACK,Kashiwa Reysol v Mito HollyHock,Match Odds,22/03/2026 07:00:00,1000,2.00,0,0,Mito HollyHock,0,0,,0,100,MATCH_ODDS
sentrybot,35376452,1.255357543,2939090,MATCH_ODDS,0,BACK,Winterthur v Basel,Match Odds,22/03/2026 13:00:00,1000,2.00,0,0,Basel,0,0,,0,100,MATCH_ODDS
sentrybot,35380878,1.255430297,7024303,MATCH_ODDS,0,BACK,ZED v Talaea El Gaish,Match Odds,22/03/2026 15:00:00,1000,2.00,0,0,Talaea El Gaish,0,0,,0,84,MATCH_ODDS
sentrybot,35387457,1.255505133,41053763,ASIAN_HANDICAP,0,BACK,Ulsan HD v Gimcheon Sangmu,Asian Handicap,22/03/2026 05:00:00,1000,2.00,0,0,Gimcheon Sangmu +0.25,0,0,,0,97,HALF_TIME
sentrybot,35352385,1.255039778,44799,MATCH_ODDS,0,BACK,Rennes v Metz,Match Odds,22/03/2026 16:15:00,1000,2.00,0,0,Rennes,0,0,,0,100,HALF_TIME
sentrybot,35387458,1.255505043,7345624,ASIAN_HANDICAP,0,BACK,Pohang Steelers v Bucheon FC 1995,Asian Handicap,22/03/2026 07:30:00,1000,2.00,0,0,Bucheon FC 1995 +0.25,0,0,,0,100,HALF_TIME
sentrybot,35338089,1.254835949,63908,MATCH_ODDS,0,BACK,Aston Villa v West Ham United,Match Odds,22/03/2026 14:15:00,1000,2.00,0,0,Aston Villa,0,0,,0,100,MATCH_ODDS
sentrybot,35387438,1.255504045,5851482,FIRST_HALF_GOALS,0,BACK,Urawa Red Diamonds v Machida Zelvia,First Half Goals 0.5,22/03/2026 07:00:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,95,HALF_TIME
sentrybot,35384062,1.255462117,5727549,MATCH_ODDS,0,BACK,Bari v Carrarese,Match Odds,22/03/2026 14:00:00,1000,2.00,0,0,Carrarese,0,0,,0,100,MATCH_ODDS
sentrybot,35387398,1.255502913,1221385,FIRST_HALF_GOALS,0,BACK,Kawasaki Frontale v Yokohama F. Marinos,First Half Goals 1.5,22/03/2026 06:00:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,96,HALF_TIME
sentrybot,35387449,1.255505356,5851482,FIRST_HALF_GOALS,0,BACK,Gangwon FC v Jeju SK,First Half Goals 0.5,22/03/2026 07:30:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,94,HALF_TIME
sentrybot,35387458,1.255504998,1221385,FIRST_HALF_GOALS,0,BACK,Pohang Steelers v Bucheon FC 1995,First Half Goals 1.5,22/03/2026 07:30:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,100,HALF_TIME
sentrybot,35387437,1.255504115,5021203,ASIAN_HANDICAP,0,BACK,Kashima Antlers v JEF United Chiba,Asian Handicap,22/03/2026 06:00:00,1000,2.00,0,0,JEF United Chiba +0.5,0,0,,0,95,HALF_TIME
sentrybot,35349747,1.255010318,52494689,MATCH_ODDS,0,BACK,Feyenoord v Ajax,Match Odds,22/03/2026 13:30:00,1000,2.00,0,0,Ajax,0,0,,0,100,MATCH_ODDS
sentrybot,35376544,1.255355461,65350,MATCH_ODDS,0,BACK,Rapid Vienna v LASK Linz,Match Odds,22/03/2026 16:00:00,1000,2.00,0,0,Rapid Vienna,0,0,,0,100,MATCH_ODDS
sentrybot,35398123,1.255614936,8900343,MATCH_ODDS,0,BACK,Chennaiyin v FC Goa,Match Odds,22/03/2026 11:30:00,1000,2.00,0,0,FC Goa,0,0,,0,100,MATCH_ODDS
sentrybot,35384062,1.255462117,20830801,MATCH_ODDS,0,BACK,Bari v Carrarese,Match Odds,22/03/2026 14:00:00,1000,2.00,0,0,Bari,0,0,,0,100,MATCH_ODDS
sentrybot,35387441,1.255503934,441080,MATCH_ODDS,0,BACK,Kashiwa Reysol v Mito HollyHock,Match Odds,22/03/2026 07:00:00,1000,2.00,0,0,Kashiwa Reysol,0,0,,0,100,MATCH_ODDS
sentrybot,35376999,1.255366739,28214,MATCH_ODDS,0,BACK,AGF v Brondby,Match Odds,22/03/2026 17:00:00,1000,2.00,0,0,AGF,0,0,,0,100,MATCH_ODDS
sentrybot,35387449,1.255505353,5348606,MATCH_ODDS,0,BACK,Gangwon FC v Jeju SK,Match Odds,22/03/2026 07:30:00,1000,2.00,0,0,Gangwon FC,0,0,,0,94,MATCH_ODDS
sentrybot,35398069,1.255615039,61451460,ASIAN_HANDICAP,0,BACK,Wonju Dongbu Promy v Daegu Kogas Pegasus,Handicap,22/03/2026 07:30:00,1000,2.00,0,0,Daegu Kogas Pegasus +6.5,0,0,,0,97,HANDICAP
sentrybot,35376129,1.255347954,67143,MATCH_ODDS,0,BACK,Bochum v Holstein Kiel,Match Odds,22/03/2026 12:30:00,1000,2.00,0,0,Bochum,0,0,,0,100,MATCH_ODDS
sentrybot,35397541,1.255622702,23344678,MATCH_ODDS,0,BACK,Qingdao Red Lions v Changchun Xidu,Match Odds,22/03/2026 07:30:00,1000,2.00,0,0,Qingdao Red Lions,0,0,,0,100,MATCH_ODDS
sentrybot,35349746,1.255010504,50349,ASIAN_HANDICAP,0,BACK,FC Utrecht v Go Ahead Eagles,Asian Handicap,22/03/2026 13:30:00,1000,2.00,0,0,FC Utrecht -0.25,0,0,,0,100,HALF_TIME
sentrybot,35376405,1.255350994,151003,MATCH_ODDS,0,BACK,FC Copenhagen v Fredericia,Match Odds,22/03/2026 15:00:00,1000,2.00,0,0,Fredericia,0,0,,0,100,MATCH_ODDS
sentrybot,35392717,1.255566248,7801312,MATCH_ODDS,0,BACK,CB Gran Canaria v CB Breogan,Moneyline,22/03/2026 12:00:00,1000,2.00,0,0,CB Gran Canaria,0,0,,0,100,HALF_TIME
